openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.21037/tcr.2019.11.50,,1,,
,https://doi.org/10.1111/crj.12769,,1,,
,https://doi.org/10.1111/cas.14845,,1,,
,https://doi.org/10.1038/sj.bjc.6605865,,1,,
,https://doi.org/10.1016/j.asjsur.2020.07.025,,1,,
,https://doi.org/10.1002/jcla.24462,,1,,
,https://doi.org/10.1002/prca.202200093,,1,,
,https://doi.org/10.3390/cancers13215482,,1,,
,https://doi.org/10.1073/pnas.1210107109,,1,,
,https://doi.org/10.3233/cbm-130306,,1,,
,https://doi.org/10.1016/s1556-0864(15)30352-x,,1,,
,https://doi.org/10.18632/oncotarget.17477,,1,,
,https://doi.org/10.1155/2013/195692,,1,,
,https://doi.org/10.1016/j.trsl.2021.02.009,,1,,
,https://doi.org/10.1158/1078-0432.ccr-09-3192,,1,,
,https://doi.org/10.3389/fimmu.2021.658922,,1,,
,https://doi.org/10.1074/mcp.ra119.001905,,1,,
,https://doi.org/10.1016/j.cllc.2016.09.012,,1,,
,https://doi.org/10.1007/s00432-020-03325-4,,1,,
,https://doi.org/10.1039/c9cc03620b,,1,,
,https://doi.org/10.1080/2162402x.2019.1625689,,1,,
,https://doi.org/10.1186/s12967-015-0419-y,,1,,
,https://doi.org/10.1371/journal.pone.0032307,,1,,
,https://doi.org/10.3390/cancers12082071,,1,,
,https://doi.org/10.7150/ijbs.36284,,1,,
,https://doi.org/10.1002/jcp.28678,,1,,
,https://doi.org/10.1002/ijc.30727,,1,,
,https://doi.org/10.17219/acem/84935,,1,,
,https://doi.org/10.1177/15330338211041465,,1,,
,https://doi.org/10.1016/j.tranon.2020.100991,,1,,
,https://doi.org/10.1080/01902140902759274,,1,,
,https://doi.org/10.1016/j.lungcan.2009.04.004,,1,,
,https://doi.org/10.1038/modpathol.2010.111,,1,,
,https://doi.org/10.1186/s12943-016-0520-8,,1,,
,https://doi.org/10.1186/s13148-016-0275-5,,1,,
,https://doi.org/10.21873/cgp.20128,,1,,
,https://doi.org/10.1097/jto.0b013e31824ab6b0,,1,,
,https://doi.org/10.1200/jco.21.01460,,1,,
,https://doi.org/10.1186/1471-2407-11-513,,1,,
,https://doi.org/10.1177/10732748221104661,,1,,
,https://doi.org/10.1186/s12885-023-10523-z,,1,,
,https://doi.org/10.1155/2022/1394042,,1,,
,https://doi.org/10.1186/s12951-023-01833-2,,1,,
,https://doi.org/10.3233/cbm-2012-0229,,1,,
,https://doi.org/10.1038/s41598-022-21891-0,,1,,
,https://doi.org/10.1158/1055-9965.epi-10-0467,,1,,
,https://doi.org/10.1111/cas.14387,,1,,
,https://doi.org/10.3390/bios12020127,,1,,
,http://ci.nii.ac.jp/naid/30034122752,,1,,
,https://doi.org/10.1002/prca.201900095,,1,,
,https://doi.org/10.1097/md.0000000000032733,,1,,
,https://doi.org/10.1186/s12890-022-02267-6,,1,,
,https://doi.org/10.18502/ijaai.v21i6.11520,,1,,
,https://doi.org/10.1016/j.clim.2022.109175,,1,,
,https://doi.org/10.1007/s00432-020-03309-4,,1,,
,https://doi.org/10.1164/rccm.201804-0628oc,,1,,
,https://doi.org/10.1002/2211-5463.12878,,1,,
,https://doi.org/10.1186/1476-4598-13-78,,1,,
,https://doi.org/10.1002/jcla.24504,,1,,
,https://doi.org/10.3233/cbm-210099,,1,,
,https://doi.org/10.1080/2162402x.2017.1384108,,1,,
,https://doi.org/10.3389/fimmu.2021.728853,,1,,
,https://doi.org/10.1097/jto.0b013e318299ac32,,1,,
,https://doi.org/10.3390/ijms24054881,,1,,
,https://doi.org/10.1111/1759-7714.13800,,1,,
,https://doi.org/10.1111/1759-7714.13823,,1,,
,https://doi.org/10.1186/s12864-018-4862-z,,1,,
,https://doi.org/10.3389/fgene.2021.673926,,1,,
,https://doi.org/10.1007/s40291-018-0341-0,,1,,
,https://doi.org/10.3233/cbm-190161,,1,,
,https://doi.org/10.1038/s41598-022-22194-0,,1,,
,https://doi.org/10.1007/s00432-013-1555-5,,1,,
,https://doi.org/10.1002/ijc.30822,,1,,
,https://doi.org/10.1016/j.tranon.2016.11.001,,1,,
,https://doi.org/10.3747/co.23.2830,,1,,
,https://doi.org/10.25011/cim.v35i5.18700,,1,,
,https://doi.org/10.32725/jab.2022.004,,1,,
,https://doi.org/10.1002/jcla.24740,,1,,
,https://doi.org/10.3389/fonc.2020.00855,,1,,
,https://doi.org/10.1155/2022/8024700,,1,,
,https://doi.org/10.2147/cmar.s232383,,1,,
,https://doi.org/10.1158/1078-0432.ccr-14-1873,,1,,
